PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Class1,Class2,Class3,Cherbourg,Queenstown,Southampton,Alone,FamSize,SameTickets,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_U,Master
483,0,0,0.61975,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
484,1,1,0.78225,0,0,0.37809730939294867,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
485,1,0,0.30724999999999997,1,0,0.7246769696172585,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0
486,0,1,0.26975,3,1,0.5249047780663141,0,0,1,0,0,1,0,4,4,0,0,0,0,0,1,0
487,1,1,0.43224999999999997,1,0,0.7227878932056411,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0
488,0,0,0.71975,0,0,0.5486793783580444,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
489,0,0,0.36974999999999997,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
490,1,0,0.10725,1,1,0.45302853109775937,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1
491,0,0,0.04475,1,0,0.48757823439877934,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
492,0,0,0.25725,0,0,0.3381254838661527,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
493,0,0,0.68225,0,0,0.5528013511027754,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
494,0,0,0.88225,0,0,0.6284423071472074,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
495,0,0,0.25725,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
496,0,0,0.34475,0,0,0.4387409607074707,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0
497,1,1,0.66975,1,0,0.7006691272358186,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0
498,0,0,0.30724999999999997,0,0,0.44525814299902416,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
499,0,1,0.30724999999999997,1,2,0.8055694580427181,1,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0
500,0,0,0.29474999999999996,0,0,0.348390182281133,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
501,0,0,0.20725,0,0,0.36344855811683735,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
502,0,1,0.25725,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
503,0,1,0.43224999999999997,0,0,0.3453261240947008,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
504,0,1,0.45725,0,0,0.37809730939294867,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
505,1,1,0.19475,0,0,0.7165034463969724,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0
506,0,0,0.21974999999999997,1,0,0.7530256522025331,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0
507,1,1,0.40725,0,2,0.5281013477114938,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,0
508,1,0,0.04475,0,0,0.5313325505056177,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
509,0,0,0.34475,0,0,0.5060255577752875,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
510,1,0,0.31975,0,0,0.6492173620225161,0,0,1,0,0,1,1,0,7,0,0,0,0,0,1,0
511,1,0,0.35724999999999996,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
512,0,0,0.004125,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
513,1,0,0.44475,0,0,0.5297985110081133,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
514,1,1,0.66975,1,0,0.6571131889470551,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
515,0,0,0.29474999999999996,0,0,0.34282971590727757,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
516,0,0,0.5822499999999999,0,0,0.5697787630490322,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
517,1,1,0.41974999999999996,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
518,0,0,0.43224999999999997,0,0,0.5167281848535599,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,0
519,1,1,0.44475,1,0,0.5281013477114938,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
520,0,0,0.39475,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
521,1,1,0.36974999999999997,0,0,0.7288351336732733,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0
522,0,0,0.26975,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
523,0,0,0.54475,0,0,0.33763919258513786,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
524,1,1,0.54475,0,1,0.6532989635355536,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0
525,0,0,0.61975,0,0,0.3377209927336551,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
526,0,0,0.501,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
527,1,1,0.61975,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
528,0,0,0.60725,0,0,0.8662478349118685,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
529,0,0,0.48224999999999996,0,0,0.3507266966124076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
530,0,0,0.28225,2,1,0.40470470937773706,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0
531,1,1,0.01975,1,1,0.5281013477114938,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,0
532,0,0,0.376,0,0,0.3377209927336551,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
533,0,0,0.20725,1,1,0.3377209927336551,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0
534,1,1,0.23224999999999998,0,2,0.5048860932177652,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0
535,0,1,0.36974999999999997,0,0,0.36344855811683735,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
536,1,1,0.08225,0,2,0.529578158664277,0,1,0,0,0,1,0,2,3,0,0,0,0,0,1,0
537,0,0,0.55725,0,0,0.5313325505056177,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
538,1,1,0.36974999999999997,0,0,0.7493758791878099,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0
539,0,0,0.25725,0,0,0.43917261968469046,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
540,1,1,0.26975,0,2,0.6284289814045623,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0
541,1,1,0.44475,0,2,0.6852624183133631,1,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0
542,0,1,0.10725,4,2,0.556695873257052,0,0,1,0,0,1,0,6,7,0,0,0,0,0,1,0
543,0,1,0.13225,4,2,0.556695873257052,0,0,1,0,0,1,0,6,7,0,0,0,0,0,1,0
544,1,0,0.39475,1,0,0.5281013477114938,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0
545,0,0,0.61975,1,0,0.7493758791878099,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0
546,0,0,0.79475,0,0,0.5281013477114938,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
547,1,1,0.23224999999999998,1,0,0.5281013477114938,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0
548,1,0,0.31975,0,0,0.4324430381951561,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
549,0,0,0.40725,1,1,0.49178908738045096,0,0,1,0,0,1,0,2,3,0,0,0,0,0,1,0
550,1,0,0.09475,1,1,0.5818031659922842,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,1
551,1,0,0.20725,0,2,0.7558914972956428,1,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0
552,0,0,0.33225,0,0,0.5281013477114938,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
553,0,0,0.35724999999999996,0,0,0.34899747688919597,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
554,1,0,0.26975,0,0,0.33763919258513786,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
555,1,1,0.26975,0,0,0.34801082050793586,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
556,0,0,0.7697499999999999,0,0,0.5313325505056177,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
557,1,1,0.59475,1,0,0.593465328263533,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
558,0,0,0.63225,0,0,0.8703280791561688,1,0,0,1,0,0,1,0,4,0,0,0,0,0,1,0
559,1,1,0.48224999999999996,1,1,0.7034412659259898,1,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0
560,1,1,0.44475,1,0,0.46665425915215614,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
561,0,0,0.35724999999999996,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
562,0,0,0.49474999999999997,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
563,0,0,0.34475,0,0,0.42848647040443827,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
564,0,0,0.59475,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
565,0,1,0.30724999999999997,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
566,0,0,0.29474999999999996,2,0,0.5167281848535599,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0
567,0,0,0.23224999999999998,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
568,0,1,0.35724999999999996,0,4,0.495831873839879,0,0,1,0,0,1,0,4,4,0,0,0,0,0,1,0
569,0,0,0.21974999999999997,0,0,0.3377209927336551,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
570,1,0,0.39475,0,0,0.3494505372759428,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
571,1,0,0.7697499999999999,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
572,1,1,0.65725,2,0,0.6345889034401546,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0
573,1,0,0.44475,0,0,0.530384640071773,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
574,1,1,0.40725,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
575,0,0,0.19475,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
576,0,0,0.23224999999999998,0,0,0.43917261968469046,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0
577,1,1,0.41974999999999996,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
578,1,1,0.48224999999999996,1,0,0.6475482867996225,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0
579,0,1,0.36974999999999997,1,0,0.4387409607074707,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
580,1,0,0.39475,0,0,0.3507266966124076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
581,1,1,0.30724999999999997,1,1,0.5502375707421462,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0
582,1,1,0.48224999999999996,1,1,0.7558914972956428,1,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0
583,0,0,0.66975,0,0,0.5281013477114938,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0
584,0,0,0.44475,0,0,0.5955240228027343,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
585,0,0,0.28225,0,0,0.36427556823199125,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
586,1,1,0.21974999999999997,0,2,0.7034412659259898,1,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0
587,0,0,0.5822499999999999,0,0,0.44425980422982303,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
588,1,0,0.74475,1,1,0.7025447166880028,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0
589,0,0,0.26975,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
590,0,0,0.48224999999999996,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
591,0,0,0.43224999999999997,0,0,0.3356791332316349,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
592,1,1,0.6447499999999999,1,0,0.7006691272358186,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0
593,0,0,0.5822499999999999,0,0,0.3381254838661527,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
594,0,1,0.39475,0,2,0.3475536651219202,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0
595,0,0,0.45725,1,0,0.5281013477114938,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
596,0,0,0.44475,1,1,0.5167281848535599,0,0,1,0,0,1,0,2,3,0,0,0,0,0,1,0
597,1,1,0.41974999999999996,0,0,0.5650388114700938,0,1,0,0,0,1,1,0,3,0,0,0,0,0,1,0
598,0,0,0.60725,0,0,0.0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,1,0
599,0,0,0.35724999999999996,0,0,0.33763919258513786,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
600,1,0,0.60725,1,0,0.6504206584545379,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0
601,1,1,0.29474999999999996,2,1,0.5339286391341468,0,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0
602,0,0,0.36974999999999997,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
603,0,0,0.55725,0,0,0.6041514775437852,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
604,0,0,0.54475,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
605,1,0,0.43224999999999997,0,0,0.5313325505056177,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
606,0,0,0.44475,1,0,0.449675254821797,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
607,0,0,0.36974999999999997,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
608,1,0,0.33225,0,0,0.5528013511027754,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
609,1,1,0.26975,1,2,0.6010920603306373,0,1,0,1,0,0,0,3,3,0,0,0,0,0,1,0
610,1,1,0.49474999999999997,0,0,0.8075657891202526,1,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0
611,0,1,0.48224999999999996,1,5,0.556695873257052,0,0,1,0,0,1,0,6,7,0,0,0,0,0,1,0
612,0,0,0.44475,0,0,0.33419319194156843,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
613,1,1,0.03225,1,0,0.4491904349236085,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0
614,0,0,0.49474999999999997,0,0,0.3475536651219202,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
615,0,0,0.43224999999999997,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
616,1,1,0.29474999999999996,1,2,0.67132033703852,0,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0
617,0,0,0.41974999999999996,1,1,0.43813551021220537,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0
618,0,1,0.31975,1,0,0.45491364524217526,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0
619,1,1,0.04475,2,1,0.5910796833899636,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0
620,0,0,0.31975,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
621,0,0,0.33225,1,0,0.4386984565615303,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0
622,1,0,0.5197499999999999,1,0,0.6378379970302275,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
623,1,0,0.24474999999999997,1,1,0.4515205782884459,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0
624,0,0,0.25725,0,0,0.3494505372759428,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
625,0,0,0.25725,0,0,0.45491364524217526,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0
626,0,0,0.75725,0,0,0.5618055210970822,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
627,0,0,0.7072499999999999,0,0,0.415246066809403,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
628,1,1,0.25725,0,0,0.7000444993352338,1,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0
629,0,0,0.31975,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
630,0,0,0.74475,0,0,0.34724755706710003,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
631,1,0,0.99475,0,0,0.5502375707421462,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
632,0,0,0.63225,0,0,0.33427676989048954,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
633,1,0,0.39475,0,0,0.5528013511027754,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
634,0,0,0.45725,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
635,0,1,0.10725,3,2,0.5389979395502239,0,0,1,0,0,1,0,5,6,0,0,0,0,0,1,0
636,1,1,0.34475,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
637,0,0,0.39475,0,0,0.3507266966124076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
638,0,0,0.38225,1,1,0.529578158664277,0,1,0,0,0,1,0,2,3,0,0,0,0,0,1,0
639,0,1,0.50725,0,5,0.5938102861020564,0,0,1,0,0,1,0,5,6,0,0,0,0,0,1,0
640,0,0,0.61975,1,0,0.45491364524217526,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0
641,0,0,0.24474999999999997,0,0,0.3494505372759428,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
642,1,1,0.29474999999999996,0,0,0.6814337631908569,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0
643,0,1,0.01975,3,2,0.5389979395502239,0,0,1,0,0,1,0,5,6,0,0,0,0,0,1,0
644,1,0,0.44475,0,0,0.6492173620225161,0,0,1,0,0,1,1,0,7,0,0,0,0,0,1,0
645,1,1,0.004125,2,1,0.4820708903996448,0,0,1,1,0,0,0,3,4,0,0,0,0,0,1,0
646,1,0,0.59475,1,0,0.6975306263001565,1,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0
647,0,0,0.23224999999999998,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
648,1,0,0.69475,0,0,0.5764076106287911,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
649,0,0,0.21974999999999997,0,0,0.34384869418471947,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
650,1,1,0.28225,0,0,0.34384869418471947,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
651,0,0,0.28225,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
652,1,1,0.21974999999999997,0,1,0.5092286357428653,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0
653,0,0,0.25725,0,0,0.3596019390794455,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
654,1,1,0.21974999999999997,0,0,0.34899747688919597,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
655,0,1,0.21974999999999997,0,0,0.32810766862723467,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
656,0,0,0.29474999999999996,2,0,0.6907316473431995,0,1,0,0,0,1,0,2,5,0,0,0,0,0,1,0
657,0,0,0.06975,0,0,0.3502016019446998,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
658,0,1,0.39475,1,1,0.4491904349236085,0,0,1,0,1,0,0,2,2,0,0,0,0,0,1,0
659,0,0,0.28225,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
660,0,0,0.71975,0,2,0.7592806561689713,1,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0
661,1,0,0.61975,2,0,0.7855702199804014,1,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0
662,0,0,0.49474999999999997,0,0,0.33763919258513786,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
663,0,0,0.5822499999999999,0,0,0.5256344530864218,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
664,0,0,0.44475,0,0,0.34282971590727757,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
665,1,0,0.24474999999999997,1,0,0.3507266966124076,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
666,0,0,0.39475,2,0,0.6907316473431995,0,1,0,0,0,1,0,2,5,0,0,0,0,0,1,0
667,0,0,0.30724999999999997,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
668,0,0,0.34475,0,0,0.34801082050793586,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
669,0,0,0.53225,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
670,1,1,0.00625,1,0,0.6361712049470615,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0
671,1,1,0.49474999999999997,1,1,0.5910796833899636,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,0
672,0,0,0.38225,1,0,0.6361712049470615,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
673,0,0,0.86975,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
674,1,0,0.38225,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
675,0,0,0.19475,0,0,0.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
676,0,0,0.21974999999999997,0,0,0.34801082050793586,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
677,0,0,0.301,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
678,1,1,0.21974999999999997,0,0,0.3818989540802477,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
679,0,1,0.53225,1,6,0.6199594201430055,0,0,1,0,0,1,0,7,6,0,0,0,0,0,1,0
680,1,0,0.44475,0,1,1.0,1,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0
681,0,1,0.36974999999999997,0,0,0.3544970553710043,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
682,1,0,0.33225,0,0,0.6975306263001565,1,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0
683,0,0,0.24474999999999997,0,0,0.37251505985030076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
684,0,0,0.16975,5,2,0.6199594201430055,0,0,1,0,0,1,0,7,6,0,0,0,0,0,1,0
685,0,0,0.74475,1,1,0.5910796833899636,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,0
686,0,0,0.30724999999999997,1,2,0.6010920603306373,0,1,0,1,0,0,0,3,3,0,0,0,0,0,1,0
687,0,0,0.16975,4,1,0.5938102861020564,0,0,1,0,0,1,0,5,6,0,0,0,0,0,1,0
688,0,0,0.23224999999999998,0,0,0.3866904645176899,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
689,0,0,0.21974999999999997,0,0,0.348390182281133,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
690,1,1,0.18225,0,1,0.8585559919103045,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0
691,1,0,0.38225,1,0,0.6506163725193498,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0
692,1,1,0.04475,0,1,0.4275633060276017,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
693,1,0,0.29474999999999996,0,0,0.6492173620225161,0,0,1,0,0,1,1,0,7,0,0,0,0,0,1,0
694,0,0,0.30724999999999997,0,0,0.33763919258513786,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
695,0,0,0.74475,0,0,0.5313325505056177,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
696,0,0,0.6447499999999999,0,0,0.42848647040443827,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
697,0,0,0.54475,0,0,0.35295528405484916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
698,1,1,0.21974999999999997,0,0,0.34724755706710003,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
699,0,0,0.60725,1,1,0.7558914972956428,1,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0
700,0,0,0.5197499999999999,0,0,0.34571188790034396,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
701,1,1,0.21974999999999997,1,0,0.8703280791561688,1,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0
702,1,0,0.43224999999999997,0,0,0.5297985110081133,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
703,0,1,0.21974999999999997,0,1,0.4386984565615303,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0
704,0,0,0.30724999999999997,0,0,0.34740160068119624,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
705,0,0,0.31975,1,0,0.3494505372759428,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
706,0,0,0.48224999999999996,0,0,0.5281013477114938,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0
707,1,1,0.55725,0,0,0.42848647040443827,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
708,1,0,0.5197499999999999,0,0,0.5297985110081133,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
709,1,1,0.26975,0,0,0.8055694580427181,1,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0
710,1,0,0.36974999999999997,1,1,0.44670266490621674,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,1
711,1,1,0.29474999999999996,0,0,0.6284423071472074,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
712,0,0,0.75725,0,0,0.5313325505056177,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
713,1,0,0.59475,1,0,0.6361712049470615,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0
714,0,0,0.35724999999999996,0,0,0.37651251911406697,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
715,0,0,0.6447499999999999,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0
716,0,0,0.23224999999999998,0,0,0.34571188790034396,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
717,1,1,0.46975,0,0,0.8703280791561688,1,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0
718,1,1,0.33225,0,0,0.39134423619738523,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
719,0,0,0.23224999999999998,0,0,0.4491904349236085,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
720,0,0,0.40725,0,0,0.34801082050793586,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
721,1,1,0.06975,0,1,0.5650388114700938,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0
722,0,0,0.20725,1,0,0.33427676989048954,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
723,0,0,0.41974999999999996,0,0,0.42286368807669106,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
